快速碼,商品代號,商品名稱,款式號碼,商品條碼,國際條碼,主供應商名稱,大分類代號,大分類名稱,年度,季節,成本幣別代號,未稅標準成本,含稅標準成本,銷貨幣別代號,未稅標準定價,含稅標準定價
1008235,R1008CC235,R1008｜可可 23.5｜日本GRL優雅尖頭穆勒跟鞋,R1008,116985,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
100823,R1008CC23,R1008｜可可 23｜日本GRL優雅尖頭穆勒跟鞋,R1008,116991,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
1008245,R1008CC245,R1008｜可可 24.5｜日本GRL優雅尖頭穆勒跟鞋,R1008,116988,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
100824,R1008CC24,R1008｜可可 24｜日本GRL優雅尖頭穆勒跟鞋,R1008,116994,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
100825,R1008CC25,R1008｜可可 25｜日本GRL優雅尖頭穆勒跟鞋,R1008,116997,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
1008225,R1008AP225,R1008｜杏色 22.5｜日本GRL優雅尖頭穆勒跟鞋,R1008,116983,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
1008235,R1008AP235,R1008｜杏色 23.5｜日本GRL優雅尖頭穆勒跟鞋,R1008,116986,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
100823,R1008AP23,R1008｜杏色 23｜日本GRL優雅尖頭穆勒跟鞋,R1008,116992,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
1008245,R1008AP245,R1008｜杏色 24.5｜日本GRL優雅尖頭穆勒跟鞋,R1008,116989,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
100824,R1008AP24,R1008｜杏色 24｜日本GRL優雅尖頭穆勒跟鞋,R1008,116995,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
100825,R1008AP25,R1008｜杏色 25｜日本GRL優雅尖頭穆勒跟鞋,R1008,116998,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
1008225,R1008BK225,R1008｜黑色 22.5｜日本GRL優雅尖頭穆勒跟鞋,R1008,116981,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
100823,R1008BK23,R1008｜黑色 23｜日本GRL優雅尖頭穆勒跟鞋,R1008,116990,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
100824,R1008BK24,R1008｜黑色 24.5｜日本GRL優雅尖頭穆勒跟鞋,R1008,116987,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
1008235,R1008BK235,R1008｜黑色 24｜日本GRL優雅尖頭穆勒跟鞋,R1008,116993,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
1008245,R1008BK245,R1008｜黑色 25｜日本GRL優雅尖頭穆勒跟鞋,R1008,116996,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
100825,R1008BK25,R1008｜黑色23.5｜日本GRL優雅尖頭穆勒跟鞋,R1008,116984,,日本,Z,選品,,,NTD,874.29,918,NTD,"1,410","1,480"
1089225,R1089AP225,R1089｜杏色 22.5｜日本GRL厚底毛絨雪靴拖鞋,R1089,107670,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
1089235,R1089AP235,R1089｜杏色 23.5｜日本GRL厚底毛絨雪靴拖鞋,R1089,107674,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
108923,R1089AP23,R1089｜杏色 23｜日本GRL厚底毛絨雪靴拖鞋,R1089,107682,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
1089245,R1089AP245,R1089｜杏色 24.5｜日本GRL厚底毛絨雪靴拖鞋,R1089,107678,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
108924,R1089AP24,R1089｜杏色 24｜日本GRL厚底毛絨雪靴拖鞋,R1089,107686,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
108925,R1089AP25,R1089｜杏色 25｜日本GRL厚底毛絨雪靴拖鞋,R1089,107690,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
1089225,R1089BR225,R1089｜棕色 22.5｜日本GRL厚底毛絨雪靴拖鞋,R1089,107669,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
1089235,R1089BR235,R1089｜棕色 23.5｜日本GRL厚底毛絨雪靴拖鞋,R1089,107673,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
108923,R1089BR23,R1089｜棕色 23｜日本GRL厚底毛絨雪靴拖鞋,R1089,107681,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
1089245,R1089BR245,R1089｜棕色 24.5｜日本GRL厚底毛絨雪靴拖鞋,R1089,107677,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
108924,R1089BR24,R1089｜棕色 24｜日本GRL厚底毛絨雪靴拖鞋,R1089,107685,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
108925,R1089BR25,R1089｜棕色 25｜日本GRL厚底毛絨雪靴拖鞋,R1089,107689,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
1089225,R1089BK225,R1089｜黑色 22.5｜日本GRL厚底毛絨雪靴拖鞋,R1089,107667,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
1089235,R1089BK235,R1089｜黑色 23.5｜日本GRL厚底毛絨雪靴拖鞋,R1089,107671,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
108923,R1089BK23,R1089｜黑色 23｜日本GRL厚底毛絨雪靴拖鞋,R1089,107679,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
1089245,R1089BK245,R1089｜黑色 24.5｜日本GRL厚底毛絨雪靴拖鞋,R1089,107675,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
108924,R1089BK24,R1089｜黑色 24｜日本GRL厚底毛絨雪靴拖鞋,R1089,107683,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
108925,R1089BK25,R1089｜黑色 25｜日本GRL厚底毛絨雪靴拖鞋,R1089,107687,,日本,Z,選品,,,NTD,552.38,580,NTD,"1,219","1,280"
1178245,R1178WT245,R1178｜白 24.5｜日本GRL皮革交叉帶厚底涼鞋,R1178,117007,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
117824,R1178WT24,R1178｜白 24｜日本GRL皮革交叉帶厚底涼鞋,R1178,117013,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
117825,R1178WT25,R1178｜白 25｜日本GRL皮革交叉帶厚底涼鞋,R1178,117016,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
1178225,R1178WT225,R1178｜白色 22.5｜日本GRL皮革交叉帶厚底涼鞋,R1178,117001,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
1178235,R1178WT235,R1178｜白色 23.5｜日本GRL皮革交叉帶厚底涼鞋,R1178,117004,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
117823,R1178WT23,R1178｜白色 23｜日本GRL皮革交叉帶厚底涼鞋,R1178,117010,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
1178225,R1178BK225,R1178｜黑色 22.5｜日本GRL皮革交叉帶厚底涼鞋,R1178,116999,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
117823,R1178BK23,R1178｜黑色 23｜日本GRL皮革交叉帶厚底涼鞋,R1178,117008,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
1178245,R1178BK245,R1178｜黑色 24.5｜日本GRL皮革交叉帶厚底涼鞋,R1178,117005,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
117824,R1178BK24,R1178｜黑色 24｜日本GRL皮革交叉帶厚底涼鞋,R1178,117011,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
117825,R1178BK25,R1178｜黑色 25｜日本GRL皮革交叉帶厚底涼鞋,R1178,117014,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
1178235,R1178BK235,R1178｜黑色23.5｜日本GRL皮革交叉帶厚底涼鞋,R1178,117002,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
1178225,R1178SL225,R1178｜銀色 22.5｜日本GRL皮革交叉帶厚底涼鞋,R1178,117000,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
1178235,R1178SL235,R1178｜銀色 23.5｜日本GRL皮革交叉帶厚底涼鞋,R1178,117003,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
117823,R1178SL23,R1178｜銀色 23｜日本GRL皮革交叉帶厚底涼鞋,R1178,117009,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
1178245,R1178SL245,R1178｜銀色 24.5｜日本GRL皮革交叉帶厚底涼鞋,R1178,117006,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
117824,R1178SL24,R1178｜銀色 24｜日本GRL皮革交叉帶厚底涼鞋,R1178,117012,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
117825,R1178SL25,R1178｜銀色 25｜日本GRL皮革交叉帶厚底涼鞋,R1178,117015,,日本,Z,選品,,,NTD,782.86,822,NTD,"1,410","1,480"
1205225,R1205BK225,R1205｜黑色 22.5｜日本GRL蝴蝶結綁帶厚底樂福鞋S.,R1205,114181,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1205235,R1205BK235,R1205｜黑色 23.5｜日本GRL蝴蝶結綁帶厚底樂福鞋S.,R1205,114189,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
120523,R1205BK23,R1205｜黑色 23｜日本GRL蝴蝶結綁帶厚底樂福鞋S.,R1205,114193,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1205245,R1205BK245,R1205｜黑色 24.5｜日本GRL蝴蝶結綁帶厚底樂福鞋S.,R1205,114191,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
120524,R1205BK24,R1205｜黑色 24｜日本GRL蝴蝶結綁帶厚底樂福鞋S.,R1205,114195,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
120525,R1205BK25,R1205｜黑色 25｜日本GRL蝴蝶結綁帶厚底樂福鞋S.,R1205,114197,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1205225,R1205SL225,R1205｜銀色 22.5｜日本GRL蝴蝶結綁帶厚底樂福鞋,R1205,114182,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1205235,R1205SL235,R1205｜銀色 23.5｜日本GRL蝴蝶結綁帶厚底樂福鞋,R1205,114190,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
120523,R1205SL23,R1205｜銀色 23｜日本GRL蝴蝶結綁帶厚底樂福鞋,R1205,114194,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1205245,R1205SL245,R1205｜銀色 24.5｜日本GRL蝴蝶結綁帶厚底樂福鞋,R1205,114192,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
120524,R1205SL24,R1205｜銀色 24｜日本GRL蝴蝶結綁帶厚底樂福鞋,R1205,114196,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
120525,R1205SL25,R1205｜銀色 25｜日本GRL蝴蝶結綁帶厚底樂福鞋,R1205,114198,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1285225,R1285BRR225,R1285｜棕色 22.5｜GRL側邊扣環厚底長靴,R1285,119191,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
1285235,R1285BRR235,R1285｜棕色 23.5｜GRL側邊扣環厚底長靴,R1285,119193,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
128523,R1285BRR23,R1285｜棕色 23｜GRL側邊扣環厚底長靴,R1285,119197,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
1285245,R1285BRR245,R1285｜棕色 24.5｜GRL側邊扣環厚底長靴,R1285,119195,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
128524,R1285BRR24,R1285｜棕色 24｜GRL側邊扣環厚底長靴,R1285,119199,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
128525,R1285BRR25,R1285｜棕色 25｜GRL側邊扣環厚底長靴,R1285,119201,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
1285225,R1285BK225,R1285｜黑色 22.5｜GRL側邊扣環厚底長靴,R1285,119190,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
1285235,R1285BK235,R1285｜黑色 23.5｜GRL側邊扣環厚底長靴,R1285,119192,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
128523,R1285BK23,R1285｜黑色 23｜GRL側邊扣環厚底長靴,R1285,119196,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
1285245,R1285BK245,R1285｜黑色 24.5｜GRL側邊扣環厚底長靴,R1285,119194,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
128524,R1285BK24,R1285｜黑色 24｜GRL側邊扣環厚底長靴,R1285,119198,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
128525,R1285BK25,R1285｜黑色 25｜GRL側邊扣環厚底長靴,R1285,119200,,日本,Z,選品,,,NTD,952.38,"1,000.00",NTD,"1,600","1,680"
1330225,R1330WT225,R1330｜白色 22.5｜日本GRL絨面麂皮保暖綁帶靴,R1330,118607,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
1330235,R1330WT235,R1330｜白色 23.5｜日本GRL絨面麂皮保暖綁帶靴,R1330,118609,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
133023,R1330WT23,R1330｜白色 23｜日本GRL絨面麂皮保暖綁帶靴,R1330,118613,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
1330245,R1330WT245,R1330｜白色 24.5｜日本GRL絨面麂皮保暖綁帶靴,R1330,118611,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
133024,R1330WT24,R1330｜白色 24｜日本GRL絨面麂皮保暖綁帶靴,R1330,118615,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
133025,R1330WT25,R1330｜白色 25｜日本GRL絨面麂皮保暖綁帶靴,R1330,118617,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
1330225,R1330BK225,R1330｜黑色 22.5｜日本GRL絨面麂皮保暖綁帶靴,R1330,118606,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
1330235,R1330BK235,R1330｜黑色 23.5｜日本GRL絨面麂皮保暖綁帶靴,R1330,118608,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
133023,R1330BK23,R1330｜黑色 23｜日本GRL絨面麂皮保暖綁帶靴,R1330,118612,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
1330245,R1330BK245,R1330｜黑色 24.5｜日本GRL絨面麂皮保暖綁帶靴,R1330,118610,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
133024,R1330BK24,R1330｜黑色 24｜日本GRL絨面麂皮保暖綁帶靴,R1330,118614,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
133025,R1330BK25,R1330｜黑色 25｜日本GRL絨面麂皮保暖綁帶靴,R1330,118616,,日本,Z,選品,,,NTD,928.57,975,NTD,"1,600","1,680"
1412225,R1412BRR225,R1412｜棕色 22.5｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118619,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1412235,R1412BRR235,R1412｜棕色 23.5｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118621,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
141223,R1412BRR23,R1412｜棕色 23｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118625,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1412245,R1412BRR245,R1412｜棕色 24.5｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118623,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
141224,R1412BRR24,R1412｜棕色 24｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118627,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
141225,R1412BRR25,R1412｜棕色 25｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118629,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1412225,R1412BK225,R1412｜黑色 22.5｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118618,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1412235,R1412BK235,R1412｜黑色 23.5｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118620,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
141223,R1412BK23,R1412｜黑色 23｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118624,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
1412245,R1412BK245,R1412｜黑色 24.5｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118622,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
141224,R1412BK24,R1412｜黑色 24｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118626,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
141225,R1412BK25,R1412｜黑色 25｜日本GRL雙皮帶拉鍊厚底長靴,R1412,118628,,日本,Z,選品,,,NTD,904.76,950,NTD,"1,505","1,580"
584225,R584MT225,R584｜奶茶 22.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584235,R584MT235,R584｜奶茶 23.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
58423,R584MT23,R584｜奶茶 23｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584245,R584MT245,R584｜奶茶 24.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
58424,R584MT24,R584｜奶茶 24｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584225,R584WT225,R584｜白色 22.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584235,R584WT235,R584｜白色 23.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
58423,R584WT23,R584｜白色 23｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584245,R584WT245,R584｜白色 24.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
58424,R584WT24,R584｜白色 24｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584225,R584BER225,R584｜莓果 22.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584235,R584BER235,R584｜莓果 23.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
58423,R584BER23,R584｜莓果 23｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584245,R584BER245,R584｜莓果 24.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
58424,R584BER24,R584｜莓果 24｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584225,R584BK225,R584｜黑色 22.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584235,R584BK235,R584｜黑色 23.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
58423,R584BK23,R584｜黑色 23｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584245,R584BK245,R584｜黑色 24.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
58424,R584BK24,R584｜黑色 24｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584225,R584GN225,R584｜綠色 22.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584235,R584GN235,R584｜綠色 23.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
58423,R584GN23,R584｜綠色 23｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
584245,R584GN245,R584｜綠色 24.5｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
58424,R584GN24,R584｜綠色 24｜日本GRL基本百搭低筒休閒帆布鞋,R584,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
627225,R627MT225,R627｜奶茶 22.5｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
627235,R627MT235,R627｜奶茶 23.5｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
62723,R627MT23,R627｜奶茶 23｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
627245,R627MT245,R627｜奶茶 24.5｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
62724,R627MT24,R627｜奶茶 24｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
62725,R627MT25,R627｜奶茶 25｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
627225,R627WT225,R627｜白色 22.5｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
627235,R627WT235,R627｜白色 23.5｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
62723,R627WT23,R627｜白色 23｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
627245,R627WT245,R627｜白色 24.5｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
62724,R627WT24,R627｜白色 24｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
62725,R627WT25,R627｜白色 25｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
627225,R627BK225,R627｜黑色 22.5｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
627235,R627BK235,R627｜黑色 23.5｜ 日本GRL方頭飾帶涼鞋E.,R627,,,日本,Z,選品,,,NTD,523.81,550,NTD,"1,029","1,080"
